condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w2,max_intensity_w2,min_intensity_w2,mean_intensity_w3,max_intensity_w3,min_intensity_w3,mean_intensity_w4,max_intensity_w4,min_intensity_w4,mean_intensity_w5,max_intensity_w5,min_intensity_w5,1,2,3,4,5,6,7,8,9,10
Aloxistatin 0.03,280.5414064621233,311.41297855009503,0.8071864220995082,18.34144979109016,0.5936438384722937,27.046663882254993,13.748606300586934,-0.014031856845122485,70.88347802156385,0.9046590212465438,0.1321115501128092,0.28657743846927913,0.05428332614609785,0.11211662269316684,0.2587282319933131,0.046555983240431933,0.10174177927278787,0.20166158236305645,0.03809128321434504,0.11957524339824474,0.2152563713511463,0.0649329457550057,0.08036926418680423,0.12815639424382297,0.11023622047244094,0.09720336682052674,0.06842248167254955,0.08579961987510182,0.12462666304642954,0.10589193592180288,0.1251696986152593,0.07412435514526201
Aloxistatin 0.1,282.15591256254936,313.32552014748484,0.8162393370553066,18.388970448801505,0.5958852631018772,27.440775615490413,13.606871379751977,-0.06474271603936903,71.35456242826007,0.9053885820264099,0.12675434453776774,0.28635326134667816,0.047514033266717624,0.11051674592082926,0.26192091795896655,0.044285220013736686,0.09639959443735696,0.19817115679561265,0.033327652894183796,0.11565831036612341,0.21404798421870677,0.06135984549205524,0.07558598893863576,0.12825915196207532,0.12509876218066895,0.10165920463523835,0.0711087700816434,0.08849091387937846,0.12193837239926257,0.10113247300500396,0.11983144587832499,0.06689491703976824
Aloxistatin 0.3,283.4853291038858,314.9299497753106,0.8016633669640987,18.402175713214227,0.599119168736104,26.922871808611024,13.900375462478232,0.06069156790747329,70.9065923343807,0.9045127664651319,0.13323094426384427,0.297940476745814,0.052940658155940006,0.11335614886824642,0.2652148673373655,0.04705286291095893,0.10099076511915168,0.20614798919832314,0.03680759641948263,0.1199357930187496,0.2218464441023565,0.0649336816407768,0.08458895056833202,0.10573618821041501,0.10520750726936294,0.09701295268305578,0.07427967221781655,0.0943695479777954,0.12899814961670633,0.1112873380914618,0.13217023526301877,0.06634945810203542
Aloxistatin 1.0,285.05094537815125,315.79280462184875,0.8086378480812602,18.4913396767084,0.5989434670552372,27.228759745882513,13.818178664971168,0.059448799329397915,71.33805550161063,0.9058594762665327,0.12776952974138728,0.2892244397759116,0.049902166749052734,0.11319733957953013,0.2666126009227212,0.04656038886142713,0.09912478995912401,0.20318344249464543,0.03561568009556795,0.11847878477698547,0.21966628563189866,0.06429601252265611,0.07352941176470588,0.12447478991596639,0.11790966386554622,0.09217436974789917,0.07983193277310924,0.09059873949579832,0.1207983193277311,0.10267857142857142,0.13156512605042017,0.0664390756302521
Aloxistatin 10.0,268.3556215948489,297.05646359583955,0.8102935942018561,17.9560544586697,0.596824808760472,26.420293398309386,13.426744082511616,-0.01040160228789123,69.14307919802785,0.9053874049934925,0.1289415056247438,0.2792534646349891,0.053216744845536124,0.11312149734611866,0.26959424681214583,0.04839927551010529,0.09837987904334923,0.19381585719973954,0.038430498499549014,0.11972446524174891,0.21841039536171017,0.0690346123590595,0.08147597820703319,0.12085190688459634,0.11763249133234274,0.09608717186726103,0.0671124318969787,0.09385834571570084,0.11763249133234274,0.10153541357107479,0.12382367508667658,0.07999009410599306
Aloxistatin 3.0,274.5858768753233,304.28530781169167,0.8039749840288826,18.14380313765931,0.6040146275662096,26.63089151465227,13.624377002015445,-0.07599418761632046,69.88569045879835,0.9060605413255622,0.13199257679934778,0.2885926072446579,0.05264117545621464,0.11401298678198461,0.26543420265157275,0.048371676658247584,0.10187898312237498,0.2028929937210276,0.038172149356380365,0.12101618758704928,0.22174766440461233,0.06686700546747405,0.09130884635281945,0.10812209001551992,0.11174340403517848,0.09518882565959648,0.0719089498189343,0.08691153647180548,0.12674599068804968,0.10527677185721676,0.13321262286601138,0.06958096223486808
Arbidol 0.003,280.36664885088186,311.6044895777659,0.8060093091525078,18.330479911702717,0.5966916428501001,27.04452296780268,13.73290138048249,-0.014575665249265988,70.8908835299948,0.9035698029635627,0.12998476420381114,0.28520844468198814,0.050147504218149196,0.11375481201364034,0.2712820029134044,0.04589110363546841,0.09903160664902054,0.19840155730918818,0.034785843787007116,0.11857238131634407,0.21916375850179684,0.06254991039708248,0.07028327097808658,0.1290753607696419,0.10475681453768039,0.10128273650454303,0.07616247995724211,0.08765366114377339,0.1213254943880278,0.10609299839657937,0.13121325494388028,0.07215392838054516
Arbidol 0.01,275.1397995123273,305.53752370631264,0.8047045005523215,18.15110924041297,0.5963981846252395,26.630276289133665,13.631913779359204,-0.018327374669432017,69.92501102162798,0.9053652967074854,0.13246943295064567,0.2875765640854015,0.051478158318326285,0.10973351196822395,0.25027411669083616,0.045519307695985715,0.10167234343991143,0.20152145388092946,0.036301602732667373,0.11742393614030441,0.21193602881412585,0.06233046998262852,0.08561365483608778,0.11812516933080466,0.10782985640747765,0.08967759414792739,0.07586020048767272,0.09617989704687077,0.1156868057437009,0.10295312923327012,0.12571118937957193,0.08236250338661609
Arbidol 0.03,273.4821381317809,303.993913733792,0.8088806389686638,18.067908170325307,0.5918180143748978,26.714793166298108,13.499016641003434,0.041181179694925095,69.92053714442315,0.9031036535618714,0.13474893611538558,0.3070734035874209,0.05044259037301104,0.114944243732964,0.26798821142640605,0.046636468824100476,0.1018731963465853,0.2118448702582389,0.03517893000015586,0.12085016910428892,0.22139506768571268,0.063701881917096,0.081503043133104,0.122254564699656,0.11087589309341095,0.09526329716856312,0.07594601746493782,0.09235247419952368,0.12516538766869542,0.09261709446943636,0.12622386874834612,0.07779835935432654
Arbidol 0.1,279.1542795814328,309.79796082640195,0.8114916673501111,18.268265670483267,0.6003216320191215,27.01282251787847,13.621545786349381,0.07603642370419803,70.58914015262185,0.904241405066923,0.12929521305413066,0.2892540917628125,0.04862345260078851,0.1134892663379544,0.26561998558478866,0.04539160445503724,0.0991156969510437,0.2015835687642386,0.03460834293470555,0.11902871104206753,0.21916696917564807,0.06242259715799392,0.08344513013147303,0.11698416957338342,0.12074054199087739,0.08773812718003757,0.07673732224309096,0.08746981486450228,0.11269117252481889,0.09686074590823719,0.129863160719077,0.08746981486450228
Arbidol 0.3,282.67077850877195,314.3717105263158,0.808791356773998,18.376780548166543,0.5957846627817125,27.180826488632412,13.723564052345393,-0.06035367688477658,71.22839893186368,0.9037235294019047,0.12866357672129533,0.2943968760749913,0.048094577743378275,0.11298791806107839,0.26188698615411116,0.04522058823529449,0.09905853099284383,0.20547358746130193,0.03403718395252844,0.11867257172977985,0.22028428147574727,0.06142017113863083,0.08607456140350878,0.12417763157894737,0.11266447368421052,0.09402412280701754,0.0644188596491228,0.09457236842105263,0.12417763157894737,0.1025219298245614,0.12335526315789473,0.07401315789473684
Arbidol 1.0,292.16173962478683,324.2691870380898,0.7998862343284387,18.700191481405177,0.6019995550688163,27.2481736654278,14.132660699449085,-0.019553592134098585,71.86441239498002,0.9067575389150396,0.13420187560396632,0.3025944999944269,0.04969428931322404,0.11480581105016664,0.2646587856290885,0.04546645264131823,0.10131844617839292,0.20864266684502203,0.03423262994794291,0.12044452368259544,0.22335105730751645,0.06058087817275853,0.08925525866969869,0.11853325753268903,0.10204661739624787,0.08555997725980671,0.07305287094940308,0.08840250142126208,0.12819783968163728,0.10574189880613985,0.1404206935758954,0.06878908470722
Arbidol 10.0,383.10011824990147,437.3512022073315,0.8272768190868192,21.482088154181533,0.571366276301274,33.19439322522526,15.709591767039942,-0.0006233656485599687,86.75581051686099,0.8897754750293647,0.09261944650888715,0.19829078655506327,0.040944994473942634,0.08483620611170614,0.1928331285214125,0.03274710751466544,0.0641450879419556,0.1262893490072422,0.02467365345823006,0.08112546392045607,0.1633069782899365,0.038550627188202964,0.06385494678754434,0.13874655104454078,0.13874655104454078,0.10681907765076862,0.06621994481671266,0.10011824990145841,0.11391407173827355,0.09459992116673237,0.12337406385494679,0.05360662199448167
Arbidol 3.0,325.964872703835,362.79471479213663,0.7974605616218391,19.711705943819283,0.6008450586848162,28.77252871708253,14.886632239149407,-0.04357973668581527,76.19525427880441,0.9060718827561507,0.1307791730551552,0.30399960822227473,0.04593941347083483,0.10837953279989716,0.2482521658357184,0.04055310167895736,0.09610342850373607,0.20705547446178088,0.030409850050236182,0.11574821825210356,0.22274712011778589,0.05378160287640676,0.08507895584917821,0.11537222043184016,0.11795037060908797,0.08346761198839832,0.07669996777312278,0.08894618111504995,0.1279407025459233,0.10602642603931679,0.13470834676119883,0.06380921688688367
CAL-101 0.003,283.5977849810913,314.2955159373312,0.805749365883072,18.42719282978563,0.5980433033788709,27.0967724122335,13.809265881386606,0.0065757182677160485,71.12900770684166,0.905608936420587,0.12874671751254874,0.28602001038124636,0.05037367188906906,0.11271889911095694,0.264860276903846,0.04669044819440499,0.09813000657921987,0.19857840488977932,0.035219436234785684,0.11788675664644525,0.21476149617059057,0.06412961727100343,0.07725553754727174,0.12236628849270664,0.11318206374932469,0.09292274446245273,0.08022690437601297,0.08535926526202053,0.1272285251215559,0.1018368449486764,0.1307401404646137,0.06888168557536467
CAL-101 0.01,284.4376925231028,316.629235508261,0.807092561127416,18.40734650796683,0.5929384713058732,27.287373285658905,13.742121247057522,0.07984335280920331,71.41757562140666,0.9034317611316919,0.13380640558781912,0.30186716523629903,0.04900917521867346,0.11269760435377096,0.26424519962003346,0.043681673173330035,0.10161922977676864,0.20863821305615501,0.03423355900747311,0.11913128757792,0.22137782024038843,0.05959746542134092,0.07392887146457575,0.11929431531783814,0.11117334080089611,0.09717166059927192,0.07420890506860824,0.0921310557266872,0.12517502100252031,0.10361243349201904,0.1290954914589751,0.07420890506860824
CAL-101 0.03,292.9761323569298,325.5728234336859,0.8155136989883717,18.751227591311753,0.5951511474485871,28.014102142229227,13.874029800552815,-0.05862920529019603,72.95603851829769,0.9049249725027142,0.12687147489712355,0.28730249897626536,0.04790918808532409,0.10739591202457408,0.25572387349298287,0.042758074208799866,0.09720849472893568,0.19989922196163615,0.03330062700425986,0.11432782093264601,0.2110018241090834,0.059931290118434094,0.07756983997830215,0.12205044751830757,0.11960943856794141,0.0979115812313534,0.0778410631950095,0.0881475454298888,0.12232167073501492,0.10957417954976946,0.11445619745050176,0.07051803634391104
CAL-101 0.1,306.1118838826731,341.69216812821287,0.8132328106623047,19.104904146280116,0.5891760392454675,28.622871163555764,14.163074923447812,-0.0010717406570038054,74.86662075050822,0.9012317221031183,0.12634953785371966,0.3021259123546589,0.042190659148449695,0.11996420563665923,0.2882948825130293,0.04450452693929129,0.09598974184134039,0.20930171887321622,0.028804318824596782,0.12140290071359104,0.23189342867476528,0.05820718974012334,0.07680677351073481,0.12367704868460841,0.1315391593589356,0.10432416087087995,0.07438766253401875,0.08406410644088297,0.11641971575446024,0.09041427275476263,0.12549138191714546,0.07287571817357122
CAL-101 0.3,300.96362048894065,335.47729918509896,0.8158474744534041,18.953513520486137,0.5879462489183253,28.458281108813022,13.995350597858566,-0.04330947105545764,74.22860310161691,0.9028060740829507,0.12701072000227184,0.29286904517336537,0.04426031180807637,0.11557345314429002,0.2816319135337483,0.0435144604989848,0.0959656138191948,0.2023337099682726,0.030166746558926347,0.11933369404703775,0.2274412791892067,0.05927178205391573,0.07828870779976717,0.12514551804423749,0.12892898719441212,0.10681024447031431,0.07275902211874273,0.07945285215366706,0.11525029103608847,0.09575087310826542,0.12922002328288706,0.06839348079161817
CAL-101 1.0,307.28943611705927,345.55032119914347,0.8125234886705432,19.072955520890748,0.5917361351202419,28.888241537146108,14.072125680375507,-0.0034673653806306442,75.21084164912766,0.8993461882705177,0.1349485437934275,0.328565030580398,0.03983814082378161,0.11748078414835363,0.2907128661600254,0.03885914822745673,0.10139150437606881,0.22662139088326283,0.02622006689899394,0.12407233295402734,0.24575968146002114,0.051932793102965724,0.08708065667380442,0.1345467523197716,0.12812276945039258,0.09528907922912205,0.0635260528194147,0.08493932905067808,0.12633832976445397,0.09707351891506068,0.11848679514632406,0.06459671663097788
CAL-101 10.0,323.76677852348996,365.7936241610738,0.8184151312353095,19.60246950309979,0.5853582139275344,30.009369901382502,14.438432738825842,-0.056110448175648545,77.98678115632512,0.8953955947320061,0.1371208206494949,0.33136432425319096,0.037866276264420864,0.14281686267934415,0.381328683598719,0.04411874369434616,0.1019315981140717,0.22706551300609765,0.024436329341580028,0.13935585803353578,0.28733989121375664,0.05505274816861836,0.07774049217002237,0.12583892617449666,0.14149888143176734,0.09395973154362416,0.0738255033557047,0.07885906040268456,0.12080536912751678,0.09619686800894854,0.12639821029082773,0.06487695749440715
CAL-101 3.0,316.79663937957775,358.4674709177079,0.8223951389948183,19.365162465505396,0.5801175536600437,29.97958167246232,14.12503797062494,0.023025327020242545,77.38795246117405,0.8942306859105714,0.12812903846301138,0.31000456192817316,0.03726926358652038,0.1279860256020744,0.32222292622348386,0.04120815064500587,0.09632508404670449,0.21395781061239713,0.024427013373207972,0.12834938870396773,0.2566333814870201,0.05247104442811138,0.08660060318828092,0.14304179233089187,0.13442481688927185,0.10512710038776389,0.07065919862128393,0.08013787160706592,0.10426540284360189,0.0934941835415769,0.12149935372684188,0.06074967686342094
Camostat 0.003,281.0417926862799,312.51278526257903,0.8074078171508264,18.314632115431785,0.5912551243182693,26.99637538238553,13.722730397210379,0.06352439031165309,70.82405245403052,0.903877329247375,0.12939362813718197,0.27695148447060863,0.05103106956282663,0.11192996253613444,0.25757654175225203,0.04620269884142864,0.10090039749304786,0.19709898806924508,0.03688910813156737,0.11864670483194757,0.21413360505048754,0.06345269479801821,0.07396205664008798,0.12070387682155623,0.10943084960131977,0.10420676381633215,0.07093758592246358,0.09100907341215288,0.1138300797360462,0.11218036843552379,0.1366510860599395,0.06708825955457795
Camostat 0.01,278.6903810285105,310.30535571542765,0.8136719346478115,18.2653192863223,0.5941878715800569,27.22070368793375,13.55670127375921,-0.010622467121832858,71.00835549570789,0.9032053629702619,0.12891764008896991,0.284282900477004,0.04869254922859122,0.11538110730914083,0.2770081973636773,0.04561501125896687,0.0987761189829491,0.19829783232237774,0.03432992168356825,0.11951953268660398,0.22006969587728417,0.06335219406174387,0.07913669064748201,0.13375965893951505,0.11723954169997336,0.10418332001065814,0.07194244604316546,0.08553157474020784,0.11377564614974688,0.09059419131361578,0.13589128697042366,0.06794564348521183
Camostat 0.03,272.17056945183606,302.7676955827568,0.8029928012633153,18.034801469336188,0.5934796836686836,26.59245734435155,13.535069197311106,-0.07100268847112583,69.74133093859831,0.9024356358844235,0.1322626492879504,0.297402926045353,0.04953745734589751,0.11154880562106817,0.25997766855544746,0.045125692640015105,0.10050133557297201,0.20470029949180296,0.03502123574283359,0.11804980722002616,0.2167574533805,0.061502520113952804,0.0883448642895157,0.12293773283661522,0.10989888238424694,0.09499733901011176,0.06572645023948909,0.0846194784459819,0.11495476317189994,0.10883448642895158,0.13384779137839276,0.07583821181479511
Camostat 0.1,284.65936358894106,316.0015649452269,0.8145631180678474,18.4574279205599,0.592179977185032,27.512151590992335,13.684000743315472,-0.006342805915042586,71.72909958263858,0.9038603249424445,0.12337869528346104,0.27887937647672567,0.04583908680843266,0.12658662231519277,0.2989101639612544,0.05110313295897413,0.09615531867133408,0.19538059877054698,0.03311214417952904,0.12558906112805376,0.22956851493857752,0.06669147053709301,0.08789775691184142,0.1309337506520605,0.1155451225873761,0.09520083463745435,0.07120500782472614,0.09546165884194054,0.11841418883672405,0.09520083463745435,0.11945748565466875,0.07068335941575378
Camostat 0.3,287.8763367151083,320.8025774609268,0.8150614358224806,18.563248886076067,0.5932696535045052,27.765031635145412,13.738001807462714,-0.07530561026805192,72.3291683002327,0.9030795212104006,0.12950731162942683,0.28869766716667355,0.04879057189094463,0.11054687831692436,0.26151604595772987,0.04378834067216185,0.09911131599615212,0.20141373247955652,0.0344422221863794,0.1172543369471291,0.2151908364113401,0.061348838959768184,0.0819851933095695,0.13024403619413216,0.12119550315327667,0.09240471620510009,0.07924321360021935,0.08774335069920483,0.10803400054839594,0.10117905127502057,0.127227858513847,0.07074307650123389
Camostat 1.0,280.4827124095417,311.87965692843744,0.8013494686715025,18.315629016856615,0.5948046910307874,26.878131895348552,13.794055091532345,-0.057360303587121235,70.62742697277318,0.9038175708615122,0.12781682262654073,0.2765841045611481,0.0511212364870903,0.11028872655495997,0.25373973229066493,0.04604821290617583,0.09687098323144604,0.19147996909833329,0.035872472816518806,0.11588032419216729,0.2093396082635669,0.062455263531303776,0.08469579201286519,0.10747788796569284,0.10801393728222997,0.09997319753417315,0.07317073170731707,0.0989010989010989,0.1152506030554811,0.10399356740820155,0.14017689627445726,0.06834628785848298
Camostat 10.0,275.01086394205896,304.3600620796689,0.8026928716773217,18.15464147773343,0.5993268739730946,26.58737288386061,13.65150389407303,0.05299006875807398,69.78443054763552,0.9059773716112782,0.12916151728487543,0.2770678007364358,0.052137792520008656,0.11135249313934475,0.2600907357252261,0.046419007333921944,0.099036801246568,0.19374232879908346,0.03708017609527026,0.11677759854588243,0.20968016798027994,0.06409624377428168,0.0768235902741852,0.12234868080703569,0.10398344542162442,0.09130884635281945,0.07397827211588205,0.08872219348163476,0.12053802379720642,0.10734609415416452,0.13605794102431454,0.07889291257113296
Camostat 3.0,274.47016323253945,305.3069306930693,0.806514867149289,18.10393341712149,0.5951132038229716,26.590473470942527,13.589430951174906,0.01669465144880486,69.83750117893521,0.9033687872724487,0.1320105900411785,0.2992226647148025,0.04852534538032541,0.11778989207595107,0.2802457670250331,0.04573711743193434,0.09964573906013426,0.20583749153929773,0.033550556963486584,0.12059821175060823,0.22458640935635696,0.06174922738696776,0.08134867540808134,0.12657211667112658,0.11105164570511106,0.09633395772009633,0.07225046829007226,0.08616537329408616,0.11800909820711801,0.10061546695210062,0.13486754080813487,0.07278565694407278
Chloroquine 0.03,280.2834325933947,311.54087709799677,0.8069443352728728,18.283621472649852,0.5923677912599681,26.981520676857244,13.683938790104792,-0.06327844097233258,70.72908903389391,0.9039875225657061,0.1298133837804255,0.2861173922736396,0.04985110990795921,0.11645522514245026,0.27141602174166796,0.047355276707326505,0.10035687860652732,0.20189098378929315,0.035313226535877075,0.12195404053456337,0.22022463560410535,0.06504055330849173,0.08906334596643205,0.12100703844071467,0.10990795885219275,0.09393611261505143,0.07173795343800758,0.0936654033567948,0.123714131023281,0.10665944775311316,0.12073632918245804,0.06957227937195452
Chloroquine 0.1,276.470648815654,306.240473738414,0.8022376427214071,18.188412049410136,0.5981241139213802,26.665729443198792,13.679502680364061,0.011221664307720232,69.9819318447534,0.9054874091085251,0.12773718097236506,0.27663491246138056,0.05132670988065711,0.11197386360150337,0.2598130086226038,0.04631318026695786,0.09795785611190945,0.19330208396437992,0.03647593950041424,0.1174886269318726,0.21190934149148818,0.06384917509743336,0.09062821833161688,0.11637487126673532,0.10272914521112256,0.08831101956745623,0.06642636457260556,0.09191555097837281,0.12306900102986612,0.11483007209062822,0.12487126673532441,0.08084449021627188
Chloroquine 0.3,282.3743725231176,313.71836195508587,0.8124169779672138,18.393126758134574,0.5929786970883761,27.346070423763603,13.668404329232521,0.06675499741984116,71.33111006722974,0.9044094436324452,0.12721645862950762,0.2802761157303074,0.04952728779754978,0.1117734782551657,0.2648628487061928,0.04509078664490926,0.0972076947290582,0.19476260781723553,0.03497940787940025,0.11577818199315877,0.21205273655036572,0.06227704820369396,0.07450462351387054,0.11730515191545575,0.12443857331571995,0.09907529722589167,0.08084544253632761,0.08745046235138705,0.11360634081902246,0.0988110964332893,0.1276089828269485,0.07635402906208719
Chloroquine 1.0,283.16880733944953,314.0794233289646,0.8028995092290593,18.427583247984035,0.5943549249993119,26.973768473819735,13.882872456671667,0.053043235151653226,71.03410690354004,0.9063088524218723,0.12795782318748375,0.2784102998997757,0.05150669442088776,0.11360851663778171,0.2743227199136543,0.046313828283607285,0.09642781991792318,0.19113149847094937,0.03572225220363396,0.11453585448671996,0.20839950659162654,0.06273250584637532,0.09305373525557012,0.11035386631716906,0.10694626474442988,0.0927916120576671,0.06605504587155964,0.09777195281782437,0.11900393184796855,0.10956749672346003,0.12844036697247707,0.07601572739187418
Chloroquine 10.0,268.05968011458583,295.41656719980904,0.7860395325916484,17.930751009200154,0.6030122865624651,25.326061656907026,13.903673792195747,0.00012349139802994035,67.85609359160138,0.9088776485779718,0.12383184669821992,0.23569151699830065,0.05928599178988851,0.10778874328047518,0.26821390289226194,0.046275024691184705,0.09388634673328823,0.1651451748042256,0.04273283436076797,0.11208818707165959,0.19738296846549472,0.06893755353657337,0.08761040821198376,0.08713296729529721,0.08832656958701361,0.09262353783719265,0.06851277154452136,0.09644306517068513,0.14060634996419194,0.11936022917164,0.14824540463117689,0.07113869658629744
Chloroquine 100.0,226.723259762309,252.38030560271648,0.7024910133298431,16.201892736182085,0.6699401694233539,22.19774457259332,13.027207705525456,0.0028084418414284565,59.89163453661062,0.9264600040442139,0.14122189978191066,0.33064682579313526,0.026607077465961037,0.05005568797191545,0.1300226372382568,0.009262958154399197,0.10330873355558048,0.24422084623323004,0.01531342587968949,0.1401387405472202,0.40277805519491333,0.019902460135157375,0.20203735144312393,0.06621392190152801,0.06112054329371817,0.06960950764006792,0.06960950764006792,0.06281833616298811,0.1494057724957555,0.11544991511035653,0.10526315789473684,0.09847198641765705
